Date,Adj Close,Close,High,Low,Open,Volume
2022-03-03,67101.04688,72900,73100,72200,72300,13232638
2022-03-04,67101.04688,72900,72900,72900,72900,0
2022-03-07,64523.77734,70100,70600,69900,70000,18617138
2022-03-08,63971.50391,69500,70000,68700,68800,15828269
2022-03-10,63971.50391,69500,69500,69500,69500,0
2022-03-11,64431.73438,70000,70700,69700,70500,15787655
2022-03-14,64615.82031,70200,70200,69600,70000,9040993
2022-03-15,64615.82031,70200,70200,70200,70200,0
2022-03-16,64799.91797,70400,70500,69700,70200,10175750
2022-03-17,64799.91797,70400,70400,70400,70400,0
2022-03-18,65076.06641,70700,70900,70200,70600,14410038
2022-03-21,64339.6875,69900,71000,69900,70900,11169002
2022-03-22,64707.86328,70300,70500,69900,69900,9402666
2022-03-23,64891.96484,70500,71200,70300,70600,12398025
2022-03-24,64247.64844,69800,70300,69600,69600,37943357
2022-03-25,64247.64844,69800,70200,69600,70100,12986010
2022-03-28,64155.59375,69700,69900,69200,69500,12619289
2022-03-29,64615.82031,70200,70300,69800,70000,13686208
2022-03-30,64672.26563,69900,70500,69800,70300,12670187
2022-03-31,64394.70313,69600,70200,69600,69900,12510366
2022-04-01,63932.09375,69100,69500,69000,69500,15916846
2022-04-04,64117.13281,69300,69300,68600,68900,11107905
2022-04-05,64024.61719,69200,69600,69100,69400,8467248
2022-04-06,63376.96094,68500,68800,68500,68600,15517308
2022-04-07,62914.35938,68000,68500,68000,68500,20683327
2022-04-08,62729.3125,67800,68300,67700,68100,15453191
2022-04-11,62821.83984,67900,68100,67400,67800,12263735
2022-04-12,61989.15234,67000,67700,67000,67600,13924389
2022-04-13,63562.01953,68700,69000,67200,67300,17378619
2022-04-14,62451.75391,67500,68700,67500,68700,16409494
2022-04-15,61619.06641,66600,67300,66500,67200,13176415
2022-04-18,61711.59375,66700,67100,66100,66500,10119203
2022-04-19,62266.71875,67300,68000,67000,67100,12959434
2022-04-20,62359.23438,67400,67400,66500,67000,16693293
2022-04-21,62636.81641,67700,68300,67500,67600,12847448
2022-04-22,61989.15234,67000,67300,66700,67200,11791478
2022-04-25,61341.5,66300,66700,66300,66500,11016474
2022-04-26,61156.45313,66100,66700,66100,66400,12946923
2022-04-27,60138.72266,65000,65500,64900,65400,18122084
2022-04-28,59953.6875,64800,65500,64500,65400,16895527
2022-04-29,62359.23438,67400,67600,65000,65100,26190390
2022-05-02,62266.71875,67300,67600,66500,66600,14106184
2022-05-03,62451.75391,67500,68400,67300,67400,14168875
2022-05-04,62821.83984,67900,68400,67500,68000,11505248
2022-05-06,61526.54688,66500,67100,66500,67000,14356156
2022-05-10,60786.36719,65700,66300,65300,65900,17235605
2022-05-11,60786.36719,65700,66300,65200,65500,12330920
2022-05-12,60046.19922,64900,65500,64900,65200,16414188
2022-05-13,61526.54688,66500,66700,65200,65300,14551536
2022-05-16,61341.5,66300,67400,66100,67100,11937555
2022-05-17,62544.27734,67600,67900,66600,66600,15680447
2022-05-18,63006.88281,68100,68700,67600,68300,16486319
2022-05-19,62451.75391,67500,67600,66500,66500,17073727
2022-05-20,62914.35938,68000,68400,67700,67800,12109671
2022-05-23,62821.83984,67900,68800,67600,68800,13684088
2022-05-24,61526.54688,66500,67700,66500,67500,15482576
2022-05-25,61434.03125,66400,67100,65900,66700,15150490
2022-05-26,60971.41016,65900,67200,65500,66300,15970890
2022-05-27,61526.54688,66500,66900,66200,66700,11405555
2022-05-30,62636.81641,67700,67800,66900,67500,14255484
2022-05-31,62359.23438,67400,67500,66700,67500,24365002
2022-06-02,61711.59375,66700,67000,66400,66600,14959443
2022-06-03,61804.10156,66800,67300,66800,67200,8222883
2022-06-07,60601.33203,65500,66400,65400,66200,19355755
2022-06-08,60416.29297,65300,65700,65300,65400,12483180
2022-06-09,60323.76953,65200,65200,64500,65100,25790725
2022-06-10,59028.47266,63800,64400,63800,64000,22193552
2022-06-13,57455.60938,62100,62800,62100,62400,22157816
2022-06-14,57270.57031,61900,62200,61100,61200,24606419
2022-06-15,56160.32422,60700,61500,60200,61300,26811224
2022-06-16,56345.35547,60900,61800,60500,61300,23394895
2022-06-17,55327.63281,59800,59900,59400,59400,29053450
2022-06-20,54309.89453,58700,59900,58100,59800,34111306
2022-06-21,54124.85938,58500,59200,58200,58700,25148109
2022-06-22,53292.16016,57600,59100,57600,59000,23334687
2022-06-23,53107.125,57400,58000,56800,57700,28338608
2022-06-24,54032.33984,58400,59100,57700,57900,23256103
2022-06-27,54402.41406,58800,59900,58300,59000,18122236
2022-06-28,54957.54297,59400,59500,58700,59200,13540538
2022-06-29,53990.36719,58000,58800,58000,58500,14677138
2022-06-30,53059.50391,57000,57600,57000,57200,18915142
2022-07-01,52314.81641,56200,57500,55900,56900,24982097
2022-07-04,53152.58594,57100,57400,55700,56100,17807126
2022-07-05,53245.67578,57200,58200,57200,57600,14216539
2022-07-06,52500.99219,56400,57300,56400,57300,16820461
2022-07-07,54176.54688,58200,58700,56300,56400,21322833
2022-07-08,54641.98438,58700,59300,58200,58600,15339271
2022-07-11,54735.07031,58800,59600,58700,59300,13042624
2022-07-12,54083.46094,58100,58700,58100,58600,9336061
2022-07-13,53990.36719,58000,58600,58000,58300,10841315
2022-07-14,53524.94141,57500,58200,57400,57500,15067012
2022-07-15,55852.11328,60000,60000,58100,58400,18685583
2022-07-18,57620.75781,61900,62000,60500,60600,20832517
2022-07-19,56689.89453,60900,61500,60200,61400,15248261
2022-07-20,56317.55078,60500,62100,60500,61800,16782238
2022-07-21,57527.67578,61800,61900,60700,61100,12291374
2022-07-22,57062.23828,61300,62200,61200,61800,10261310
2022-07-25,56876.06641,61100,61900,60800,60900,9193681
2022-07-26,57434.58594,61700,61900,60800,60800,6597211
2022-07-27,57527.67578,61800,61900,61200,61300,7320997
2022-07-28,57620.75781,61900,62600,61600,62300,10745302
2022-07-29,57155.32813,61400,62600,61300,62400,15093120
2022-08-01,57062.23828,61300,61700,60300,61000,13154816
2022-08-02,57434.58594,61700,61900,61000,61200,13614895
2022-08-03,57062.23828,61300,61600,61000,61600,10053861
2022-08-04,57248.41406,61500,61800,61200,61700,9125439
2022-08-05,57248.41406,61500,61900,61200,61700,9567620
2022-08-08,56596.8125,60800,61400,60600,61400,11313150
2022-08-09,55852.11328,60000,60700,59600,60600,18251170
2022-08-10,55014.33594,59100,59200,58600,58900,18084349
2022-08-11,55759.02734,59900,60000,59300,59600,15141941
2022-08-12,56038.28516,60200,60700,59400,59500,10786658
2022-08-16,56782.98047,61000,61600,60300,60500,15036727
2022-08-17,56224.45313,60400,61200,60300,61100,9061518
2022-08-18,57248.41406,61500,61900,60000,60300,16372754
2022-08-19,56689.89453,60900,61600,60600,61400,6923679
2022-08-22,55852.11328,60000,60400,59800,60300,8259865
2022-08-23,55014.33594,59100,59600,59000,59000,9041629
2022-08-24,54921.24609,59000,59500,59000,59200,8888486
2022-08-25,55572.84375,59700,59700,59000,59200,5767902
2022-08-26,55852.11328,60000,60900,59900,60300,9499995
2022-08-29,54548.89844,58600,58900,58600,58700,9841329
2022-08-30,54735.07031,58800,59000,58300,58700,9690044
2022-08-31,55572.84375,59700,59900,58200,58200,14203512
2022-09-01,54362.72266,58400,58900,58300,58700,14905777
2022-09-02,53524.94141,57500,58600,57500,58300,15040310
2022-09-05,53152.58594,57100,57800,56800,57400,11425977
2022-09-06,53152.58594,57100,57600,56900,57200,7503086
2022-09-07,52128.63672,56000,56700,55900,56700,17384854
2022-09-08,51756.28125,55600,56400,55600,56200,18000016
2022-09-13,54083.46094,58100,58500,56800,57000,17166581
2022-09-14,52873.33203,56800,57200,56100,56200,12524961
2022-09-15,52128.63672,56000,57100,56000,57000,11664819
2022-09-16,52314.81641,56200,56400,55500,55600,13456503
2022-09-19,52500.99219,56400,57000,56000,56300,12278653
2022-09-20,51942.46484,55800,57000,55800,56400,14041465
2022-09-21,51477.02734,55300,55500,55000,55400,11863700
2022-09-22,50639.25,54400,54700,54300,54600,12786510
2022-09-23,50732.33203,54500,54900,54200,54400,10555964
2022-09-26,50173.8125,53900,54200,53600,53700,15008449
2022-09-27,50453.08203,54200,54200,53500,53800,16631289
2022-09-28,49242.94141,52900,54400,52500,53900,19991129
2022-09-29,49300.11719,52600,53700,52600,53300,13882080
2022-09-30,49768.74609,53100,53600,51800,52300,22503249
2022-10-04,51737,55200,55400,54500,55300,19148435
2022-10-05,52486.8125,56000,57200,55400,56900,22458970
2022-10-06,52767.99609,56300,57300,56300,56700,14944446
2022-10-07,52674.27344,56200,56900,55200,55900,16886813
2022-10-11,51924.45703,55400,55700,54000,54400,21437877
2022-10-12,52299.36719,55800,57000,55200,55700,18408910
2022-10-13,51737,55200,56100,55200,55400,13784602
2022-10-14,52767.99609,56300,56500,55800,56200,12924326
2022-10-17,53049.17578,56600,57000,55700,55800,13641878
2022-10-18,52955.44531,56500,57100,55800,56700,14820702
2022-10-19,52299.36719,55800,56900,55700,56700,12660652
2022-10-20,52018.18359,55500,56000,55100,55200,17107653
